pingType	sbi
rbi_min	NA
rbi_max	NA
sbi_mean	5
sbi_sd	1e-04
dist	NA
rep	1
"V1","V2","V3","V4","V5","ss"
63075.1616023957,NA,NA,63074.92890625,NA,1464.6662935957
NA,NA,63080.2308333333,63079.9331770833,63080.16984375,1464.73904758991
63085.1532291667,63085.4119791667,NA,63084.936875,NA,1464.96347093429
63090.1574479167,63090.4161458333,63090.2383854167,63089.940625,63090.1776041667,1464.86994425283
NA,63095.4199479167,63095.24203125,63094.94453125,NA,1464.74117589009
NA,63100.4238020833,63100.2460416667,63099.9486458333,NA,1464.72026284795
NA,63105.428125,63105.2500520833,63104.9525,63105.1895833333,1464.49383527913
63110.17234375,NA,63110.2533854167,63109.8860693471,63110.2865988128,1464.84456961037
63115.17625,63115.4358854167,NA,NA,NA,1464.10459869209
63120.18,NA,NA,63119.9634895833,63120.2005729167,1464.14954081945
NA,63125.4423958333,63125.2646875,NA,63125.2041666667,1464.28040642175
NA,63130.4458333333,NA,63129.9701041667,63130.20734375,1464.40924446613
63135.19203125,63135.45125,63135.273125,NA,63135.21234375,1462.92420204432
63140.1956770833,NA,63140.2768229167,63139.9790625,63140.21625,1462.89548053948
63145.1994270833,63145.45859375,63145.2805729167,NA,63145.2199479167,1462.92929745963
63150.2040625,63150.46328125,NA,NA,63150.22484375,1462.10676035172
NA,63155.4663020833,63155.2882291667,63154.9902604167,63155.22796875,1463.0842927389
63160.21125,NA,63160.2927083333,NA,63160.23203125,1462.80208452027
NA,NA,63165.2967708333,NA,63165.2359375,1462.81170214291
63170.2197916667,63170.4790625,63170.3013020833,NA,63170.2405729167,1462.50318138797
63175.2242708333,63175.4840104167,63175.3059375,63175.0073958333,63175.245,1461.64045475112
63180.22859375,NA,NA,63180.01171875,63180.24921875,1461.35749901474
63185.23359375,63185.4935416667,63185.31515625,63185.0165104167,63185.254375,1460.16044676529
63190.2384895833,63190.498125,63190.3196875,63190.0211458333,63190.2590625,1459.51342597186
NA,NA,63195.32390625,63195.0252604167,63195.2632291667,1459.30018518138
NA,NA,63200.3282291667,NA,63200.2674479167,1458.73104307298
63205.2507291667,63205.51078125,63205.3320833333,NA,NA,1458.80631214841
63210.25515625,NA,63210.3366145833,63210.0377604167,63210.2759375,1458.32333101944
63215.25953125,63215.5196354167,63215.34109375,NA,63215.2802604167,1457.76941966684
NA,63220.52359375,63220.3447916667,NA,NA,1458.05575515328
63225.26765625,NA,63225.3490104167,NA,NA,1457.79640659281
NA,63230.5319791667,63230.3536458333,NA,63230.2925,1457.47713489163
63235.2755729167,63235.5358854167,63235.3571875,NA,NA,1457.85906718899
63240.2797395833,63240.5402604167,63240.36140625,63240.0622916667,63240.3005208333,1457.60140161781
NA,63245.54328125,63245.3881156195,63245.0657291667,63245.3039583333,1458.46367159359
63250.2865104167,63250.5465625,NA,63250.06921875,63250.30734375,1459.27606474725
63255.2906770833,NA,63255.3721875,63255.07359375,63255.3115104167,1458.9296077304
63260.29484375,NA,63260.3765104167,63260.0775520833,63260.3153645833,1458.77687416118
63265.2990625,63265.5592708333,63265.3806770833,63265.0815104167,NA,1458.17199618056
63270.3025,63270.5625,NA,63270.085,NA,1458.60861955605
NA,63275.5658854167,63275.3871875,63275.0886458333,63275.3266666667,1459.01436027314
63280.3086458333,63280.5684375,63280.39015625,63280.0915104167,NA,1460.05441115943
NA,63285.5733854167,63285.3162926409,63285.0960416667,63285.33421875,1459.29408664748
NA,63290.5772395833,63290.3983333333,63290.1,63290.3379166667,1459.49334695552
NA,NA,63295.40359375,NA,63295.3425520833,1458.76019229176
63300.3255208333,63300.5855208333,NA,63300.2080789953,63300.3461979167,1459.15363332015
63305.3297395833,63305.58953125,63305.4109375,NA,63305.3504166667,1458.78018174519
63310.3324479167,63310.59234375,63310.4140625,NA,63310.3532291667,1459.5645934041
NA,63315.59671875,63315.418125,63315.1193229167,NA,1459.35829816855
NA,63320.6013541667,63320.4223958333,63320.1234895833,63320.36171875,1458.7669281365
63325.3447916667,63325.6045833333,63325.4261979167,NA,63325.3655729167,1458.7793646248
NA,63330.60921875,NA,63330.1315625,63330.36984375,1458.4630376868
63335.35328125,NA,63335.4347916667,63335.1360416667,NA,1457.9905678797
63340.3577604167,63340.6179166667,NA,NA,63340.3784375,1457.84155792419
63345.3628125,NA,NA,63345.145,63345.3833854167,1456.9329494336
63350.3664583333,63350.62703125,63350.4480208333,NA,NA,1457.19546764346
63355.3708333333,63355.6313541667,63355.4519791667,63355.153125,63355.3915625,1457.07681279169
NA,NA,NA,63360.15734375,63360.3955729167,1457.06627997087
NA,63365.6391145833,63365.4603125,63365.16109375,NA,1457.33700287657
63370.3830729167,63370.6433854167,63370.464375,63370.1653125,63370.4035416667,1457.14359260481
63375.3864583333,63375.6464583333,NA,63375.1689583333,NA,1457.60981182829
63380.39046875,63380.6502083333,NA,NA,63380.4111979167,1457.77888210239
63385.3936979167,NA,63385.4752604167,63385.17609375,63385.4144791667,1457.97970361892
63390.3980729167,63390.6581770833,NA,63390.1804166667,63390.41875,1457.57319532116
NA,63395.6621875,63395.4833333333,63395.1840625,NA,1457.3627566914
63400.4052083333,NA,63400.48671875,63400.1876041667,63400.42578125,1457.73370745431
63405.4088020833,63405.6688541667,63405.4900520833,63405.19125,63405.42953125,1457.76167793551
63410.41265625,NA,63410.49390625,63410.1949479167,63410.4328125,1457.66455616514
NA,NA,63415.498125,63415.1991145833,63415.4371354167,1457.32663173358
NA,63420.6809375,NA,NA,63420.4410416667,1457.06496142692
63425.3297549694,63425.6841145833,NA,NA,63425.4446875,1457.36563703124
NA,NA,NA,NA,63430.4490625,1456.4253539993
63435.4320833333,63435.69234375,NA,63435.2143229167,NA,1456.76597120108
63440.4355729167,63440.69546875,63440.51671875,63440.2175520833,NA,1457.46336679681
63445.4386458333,63445.6988020833,63445.5200520833,NA,NA,1457.77710499517
NA,63450.7027083333,NA,63450.2247395833,NA,1457.78360166997
NA,63455.7063541667,NA,63455.22875,NA,1458.10573254875
NA,63460.7100520833,NA,63460.2322916667,63460.4706770833,1458.06788862616
63465.4536979167,63465.7139583333,63465.5348958333,63465.2361979167,63465.4742708333,1458.24964480476
NA,63470.71890625,NA,63470.2408854167,63470.4789583333,1457.37077561795
63475.4625,63475.7227604167,NA,63475.2449479167,63475.4833333333,1457.35018353075
63480.4664583333,63480.7265104167,63480.5473958333,63480.24875,63480.4870833333,1457.62488762641
NA,63485.7302604167,NA,NA,63485.49046875,1457.66296982222
63490.4747395833,NA,63490.55546875,63490.25671875,NA,1456.94797043418
NA,63495.7382291667,63495.5590625,63495.2600520833,NA,1457.37380541946
63500.48171875,63500.74171875,63500.5630208333,63500.2640625,63500.5021354167,1457.53684745428
63505.48515625,63505.7450520833,63505.5661979167,63505.2674479167,NA,1458.01605057068
63510.4886979167,63510.8373483347,NA,63510.2709895833,63510.5091666667,1458.32368530185
63515.4928125,NA,NA,63515.2753645833,NA,1458.26505684092
63520.4963020833,NA,63520.5775520833,63520.2785416667,NA,1458.96287312465
63525.5000520833,63525.7780548033,NA,63525.2825,63525.5205208333,1459.3872685885
63530.504375,63530.7639583333,NA,NA,63530.5247916667,1459.30420217578
63535.5084375,NA,63535.5893229167,63535.2908854167,63535.52875,1459.11982241786
63540.51328125,63540.7730208333,63540.59421875,63540.2953645833,63540.5336458333,1458.34410055289
63545.5168229167,NA,63545.598125,63545.2993229167,63545.5375,1458.01524969394
NA,63550.78015625,63550.6013020833,NA,63550.5408333333,1458.436985275
63555.52359375,NA,NA,63555.3059895833,NA,1458.66518717728
63560.5271875,63560.7871354167,63560.6083333333,63560.3097395833,63560.5477604167,1458.59423436492
63565.5305208333,63565.7902604167,NA,63565.3129166667,63565.5509375,1459.02618777254
63570.5342708333,63570.7940104167,NA,63570.3165104167,NA,1458.68049297547
63575.5378125,63575.79765625,NA,63575.3202604167,63575.558125,1458.55009157756
NA,NA,63580.6220833333,NA,63580.5616145833,1458.82005951535
NA,63585.8055208333,63585.6266145833,63585.3275520833,NA,1457.74753064285
63590.5495833333,63590.8096875,63590.6306770833,63590.33140625,NA,1457.31830515013
NA,63595.8127604167,63595.63390625,63595.3347395833,63595.5733333333,1457.31977899217
NA,NA,63600.6369270833,63600.3377083333,63600.5759375,1457.98060955105
NA,63605.81859375,NA,63605.3410416667,63605.579375,1457.89675839099
63610.5622395833,63610.8224479167,63610.6434375,NA,63610.5828645833,1457.49234498511
63615.5644791667,NA,63615.6457291667,NA,NA,1458.55560757841
NA,63620.82640625,63620.6913254693,NA,63620.5872395833,1459.48720101723
NA,63625.8284895833,63625.6499479167,NA,NA,1460.27801822133
63630.5722395833,63630.8320833333,63630.6536458333,NA,NA,1459.82511351661
63635.5754166667,63635.8354166667,63635.6566145833,NA,NA,1459.65107700401
63640.5785416667,NA,63640.65953125,NA,63640.59859375,1459.84866964887
63645.5821875,NA,NA,63645.3644270833,63645.6259338263,1459.38042115457
NA,63650.8446875,63650.6663541667,63650.3674479167,63650.605625,1459.50560818948
63655.58890625,63655.8488541667,63655.67015625,63655.3713541667,63655.6096354167,1458.77602039854
63660.5920833333,63660.851875,63660.6733333333,63660.3744270833,NA,1458.67163173069
NA,63665.8548958333,NA,63665.37765625,63665.6153125,1458.75778006594
63670.59828125,63670.8581770833,63670.6795833333,NA,NA,1458.48404168359
63675.6009375,NA,63675.6819791667,63675.3833333333,63675.6211979167,1459.08549891479
63680.6036979167,63680.86328125,63680.6851041667,63680.3860416667,63680.62421875,1459.36228174801
63685.6069270833,NA,63685.6883333333,63685.3896875,NA,1459.06331655279
63690.6092708333,NA,63690.6904166667,63690.391875,63690.6298958333,1459.89647489299
63695.6125,63695.8724479167,63695.6938020833,63695.3948958333,NA,1459.5209366171
63700.6159375,NA,63700.6974479167,63700.3986979167,63700.6366666667,1458.98826466816
NA,NA,63705.7020833333,NA,NA,1457.35155518237
63710.6228645833,63710.8830729167,63710.7041666667,63710.4052083333,63710.6434895833,1458.11861636456
63715.6257291667,63715.885625,63715.7069791667,63715.4078125,63715.64625,1458.3888580928
63720.6288020833,63720.88890625,63720.7102604167,NA,63720.649375,1458.324084137
NA,63725.891875,63725.7129166667,63725.41421875,63725.6525,1458.45078570555
63730.6351041667,63730.8949479167,63730.7166145833,63730.4175520833,63730.6557291667,1458.38046871123
63735.6381770833,63735.8980729167,63735.71953125,63735.4180663093,63735.65890625,1458.56809621973
63740.6413020833,NA,63740.7225520833,63740.4239583333,63740.66203125,1458.59880027412
NA,63745.904375,NA,63745.4272395833,63745.66515625,1458.49545281967
NA,63750.9078645833,63750.7290104167,NA,NA,1458.36939218688
63755.65078125,63755.9110416667,63755.7322916667,63755.4334375,63755.6716145833,1458.29172934775
NA,63760.9134895833,63760.73484375,63760.4358333333,63760.6741666667,1458.71070534107
63765.6570833333,63765.9169791667,NA,63765.4391145833,63765.6775520833,1458.28636857638
63770.6599479167,63770.92,63770.7411979167,63770.4425,63770.680625,1458.1792773322
63775.6620833333,63775.921875,63775.7431770833,63775.4444791667,63775.68265625,1459.01385483309
63780.6647395833,63780.9244791667,63780.74609375,63780.4471354167,63780.68515625,1459.02650042651
63785.6673958333,63785.9273958333,63785.7488020833,63785.44984375,63785.6879166667,1458.83474871544
NA,NA,63790.7648535583,63790.4529166667,NA,1458.44418001892
63795.67234375,63795.9324479167,63795.7538020833,NA,63795.693125,1459.12893471257
63800.6755729167,63800.9355208333,63800.7567708333,63800.4580208333,NA,1458.80103889452
63805.6783854167,NA,63805.75953125,63805.4609375,NA,1458.36301766146
NA,NA,NA,63810.4640104167,63810.701875,1457.95332006157
63815.6835416667,63815.9436979167,NA,NA,63815.7041145833,1458.43460309629
63820.68546875,63821.047995124,63820.7669270833,63820.4681770833,63820.7061458333,1459.27157388041
63825.6886979167,63825.94890625,63825.77046875,63825.4464462517,63825.7094791667,1458.45208208974
63830.69109375,63830.9511979167,63830.7728645833,63830.4735416667,63830.7119270833,1458.73044899195
63835.6939583333,63835.95390625,NA,63835.4763541667,63835.7146875,1458.69454991706
NA,63840.95640625,63840.7780208333,63840.47921875,NA,1458.49042231082
NA,63845.95921875,63845.780625,63845.4815625,NA,1458.36303079851
63850.7011458333,63850.9086785539,63850.7828125,63850.48375,NA,1458.29380052866
63855.7030208333,NA,63855.78421875,63855.4855208333,NA,1458.65407585525
63860.7054166667,NA,NA,63860.4877083333,63860.7258854167,1458.44952421127
63865.7071354167,63865.96703125,63865.7884895833,63865.4897395833,63865.7277083333,1458.7398649706
NA,NA,63870.7905208333,63870.49171875,63870.7297395833,1458.73803867643
63875.7109895833,NA,63875.7925520833,63875.4938020833,63875.7319791667,1458.82113750145
NA,63880.9733854167,63880.7947916667,63880.4958333333,63880.7338541667,1458.49121691002
NA,63885.9758854167,63885.7972916667,63885.498125,NA,1457.93133843762
63890.7171875,NA,NA,63890.4997916667,63890.7379166667,1458.31101627623
63895.7195833333,63895.9798958333,NA,63895.5948697571,63895.74015625,1457.73427243384
63900.7209375,63900.9813020833,63900.8024479167,63900.5034375,NA,1458.18026697297
63905.7223958333,63905.9822395833,NA,63905.50515625,63905.7431770833,1458.68379451095
63910.7238020833,63910.9838541667,63910.8053645833,63910.5064583333,NA,1458.98131259683
NA,63915.9846875,NA,63915.50765625,NA,1459.98283932763
63920.7266666667,63920.9861458333,63920.8079166667,63920.5094791667,63920.7471354167,1460.16848651502
63925.7284375,63925.9883854167,63925.81,63925.5113020833,NA,1459.90581059214
NA,63930.9908854167,NA,63930.5135416667,63930.75203125,1459.30622722881
NA,63935.99359375,63935.8152604167,63935.5161458333,NA,1458.58391518834
NA,63940.99453125,NA,63940.5176041667,63940.7555208333,1459.12292346675
63945.7368229167,63945.996875,63945.8185416667,NA,63945.7572395833,1458.68854810223
63950.7383854167,63950.9984375,63950.8197916667,63950.52109375,NA,1458.77030571719
63955.7396354167,63955.9996354167,NA,63955.5225520833,63955.7603645833,1459.35108728215
63960.7415625,63961.0018229167,NA,63960.5244270833,63960.76265625,1458.87807494766
NA,63966.0034895833,NA,63965.5261979167,63965.7641666667,1458.81520722504
63970.7447916667,63971.0047916667,63970.8264583333,63970.5276041667,NA,1459.18821538336
63975.7477083333,NA,63975.82921875,63975.53015625,NA,1458.19234466129
63980.7486458333,NA,63980.8303645833,63980.53125,NA,1458.62240708856
NA,63986.0101041667,63985.831875,63985.5327083333,63985.7707291667,1459.00102558047
NA,63991.01171875,NA,NA,63990.7722395833,1459.12434900131
NA,63995.986387377,NA,NA,63995.7744791667,1458.51558477645
64000.7559375,64001.01578125,64000.8374479167,NA,64000.77640625,1458.10967028225
64005.7575520833,64006.0178125,64005.8393229167,64005.54015625,64005.7783333333,1458.05804707997
NA,64011.0197395833,64010.8411979167,64010.5421354167,64010.7802604167,1457.8901064795
64015.76109375,64016.0213020833,NA,64015.5436979167,64015.7817708333,1458.33475178491
64020.7636979167,64021.0241145833,64020.84515625,64020.54609375,NA,1457.75285822033
NA,NA,NA,NA,64025.7859895833,1458.03398315143
64030.7664583333,64031.0265625,64030.848125,64030.5491666667,NA,1458.73777800279
NA,NA,64035.8507291667,NA,NA,1458.27764317533
64040.7716666667,64041.03171875,64040.8530208333,NA,NA,1457.95538761451
64045.7741666667,64046.03453125,64045.8559895833,64045.55671875,64045.7949479167,1457.5001242286
64050.7766145833,64051.036875,NA,64050.5589583333,64050.79734375,1457.21397707484
NA,64056.0385416667,64055.8597916667,64055.5609375,64055.7989583333,1457.54426630249
64060.7803125,64061.040625,NA,64060.56265625,NA,1457.69435045761
64065.7822395833,NA,64065.8638541667,NA,NA,1457.98519781848
64070.7845833333,NA,64070.8656770833,64070.5667708333,64070.8048958333,1458.09239148898
64075.7867708333,NA,NA,NA,64075.80765625,1457.95483271354
64080.7883333333,64081.0484895833,64080.87,64080.5711458333,NA,1458.52851061177
64085.7909375,NA,NA,64085.5732291667,NA,1458.36618008778
64090.7934895833,64091.05390625,64090.87515625,64090.57609375,NA,1457.62231474632
64095.7959895833,64096.05625,NA,64095.5784895833,64095.8169270833,1457.35733210425
64100.7974479167,NA,64100.87921875,64100.5801041667,64100.8183333333,1458.26070319002
64105.80015625,NA,64105.8817708333,64105.5828125,64105.82078125,1458.00517812249
NA,64111.0629166667,NA,64110.5850520833,NA,1457.87972174763
NA,NA,NA,64115.5879166667,NA,1457.26266262057
NA,64121.0683333333,64120.8894791667,NA,64120.82859375,1457.2142736039
64125.8096875,NA,NA,NA,NA,1457.77070517518
64130.8130729167,NA,64130.895,64130.5955208333,NA,1456.54818316669
64135.8164583333,NA,NA,NA,NA,1455.42953535908
NA,64141.0788020833,NA,64140.60046875,NA,1456.24327796377
64145.8202604167,NA,64145.90234375,64145.6024479167,64145.84109375,1455.98546843037
64150.8221354167,64151.0824479167,64150.9038541667,64150.6045833333,NA,1456.2503179586
64155.8241666667,64156.0846354167,64155.90609375,64155.6066666667,64155.8450520833,1456.34840006019
64160.8260416667,NA,64160.90765625,64160.6085416667,64160.84671875,1456.69515333299
64165.8290625,64166.08984375,64165.9108333333,NA,64165.84953125,1455.61213279531
64170.8306770833,NA,NA,64170.6128125,64170.8514583333,1456.13737731479
NA,64176.093125,64175.9142708333,NA,64175.8534375,1456.49335910369
64180.8346875,64181.0952083333,64180.91640625,NA,64180.855625,1456.50387337418
NA,NA,64185.91953125,64185.6198958333,NA,1455.60752357516
64190.83921875,64191.0997916667,64190.9209375,64190.6216145833,64190.8601041667,1456.22507032217
NA,64196.1019791667,64195.9230208333,NA,64195.8621875,1456.27948913965
NA,64201.1038541667,NA,64200.6258333333,NA,1456.63613109828
64205.8459895833,64206.1065104167,NA,64205.62828125,64205.9676533635,1456.35520353164
64210.8478645833,64211.1084895833,NA,64210.6301041667,NA,1456.76919368006
64215.8490625,NA,NA,64215.631875,64215.8700520833,1457.81841322715
64220.8505729167,64221.1107291667,64220.9321354167,64220.63328125,64220.8715625,1458.64094367922
64225.8530208333,64226.1534488024,NA,64225.6357291667,NA,1458.32794309649
64230.8556770833,64231.1159375,64230.9375520833,NA,64230.8766666667,1457.75398920418
64235.8564583333,64236.1163541667,NA,64235.6392708333,64235.87703125,1459.1329962526
64240.8579166667,64241.1178645833,64240.9634179737,64240.6406770833,64240.8786458333,1459.85586847041
64245.8594270833,64246.119375,64245.9409375,64245.6425,NA,1460.16877911514
64250.9550404358,NA,64250.9433854167,64250.6447916667,64250.8826041667,1459.44852085354
64255.8634895833,NA,64255.9451041667,64255.6461458333,NA,1459.9668732165
64260.8651041667,NA,NA,NA,64260.8859375,1459.99921868714
NA,64266.1267708333,64265.9484895833,64265.6498958333,NA,1459.98807999962
NA,NA,64270.94984375,64270.6515104167,NA,1460.45163489344
64275.8708333333,64276.1305208333,64275.9522916667,64275.65375,NA,1460.14712929048
64280.8730208333,64281.13265625,64280.954375,64280.6558854167,64280.8936979167,1460.01809633802
64285.8752083333,NA,NA,NA,NA,1459.60805443563
NA,NA,64290.958125,64290.6597916667,NA,1459.89698775782
64295.8832728214,64296.13859375,64295.9603645833,64295.66140625,64295.88629338,1459.69546861225
NA,64301.1409375,NA,64300.66359375,NA,1459.34394013433
64305.88265625,64306.14296875,64305.9644791667,64305.665625,NA,1458.93613582174
64310.884375,64311.1444791667,64310.96578125,64310.666875,64310.90515625,1459.0296733945
64315.88609375,64316.1464583333,64315.9680208333,NA,64315.906875,1458.77957949413
64320.9505077671,NA,64320.969375,64320.6702604167,64320.9082291667,1459.18794441493
64325.8892708333,64326.14921875,64325.9706770833,64325.6719791667,64325.9100520833,1458.8412791673
64330.8902083333,64331.1503645833,64330.971875,64330.6685965809,64330.91109375,1459.36673395732
64335.8927604167,64336.15296875,64335.9745833333,64335.6754166667,64335.91328125,1458.34634072106
NA,NA,64340.9766666667,64340.6772395833,64340.915625,1457.92063394108
64345.9658121487,64346.1559895833,64345.9779166667,64345.6786458333,NA,1458.34597277816
64350.89734375,64351.1574479167,64350.97890625,64350.68,NA,1458.57132720956
64355.8991145833,64356.1590104167,64355.980625,64355.6816145833,64355.9195833333,1458.44412557462
NA,64361.16078125,64360.9819270833,NA,64360.9211979167,1458.26817856001
64365.9025,64366.1627083333,64365.98421875,64365.6850520833,NA,1457.75242703809
64370.9040625,64371.1642708333,NA,64370.6866666667,64370.92484375,1457.55934913571
64375.9054166667,64376.1655729167,64375.9871354167,NA,64375.92625,1457.83493548764
64380.8745161386,64381.1669791667,64380.98859375,64380.6895833333,64380.9277083333,1457.90503601411
64385.9090625,64386.169375,NA,NA,64385.9298958333,1456.94686048105
64390.90953125,64391.1695833333,64390.9909895833,NA,64390.9303125,1457.89012800761
64395.9111458333,64396.1716145833,64395.9930729167,NA,64395.9321875,1457.54606502495
64400.8788653046,NA,64400.99421875,64400.695,64400.9333333333,1457.68918279845
NA,NA,64405.9952083333,64405.69625,64405.9343229167,1458.09498647316
64410.9138541667,64411.1741145833,64410.9955729167,64410.6967708333,64410.93484375,1459.02826973713
64415.9144270833,64416.1743229167,64415.9957291667,NA,64415.935,1460.13454093789
NA,NA,NA,64420.6994270833,64420.9375520833,1459.23255339254
64425.9177083333,NA,64425.9993229167,64425.7002083333,NA,1459.42872923041
64430.9180729167,64431.1783333333,64431,NA,64430.9388541667,1460.04085580913
64435.9192708333,64436.179375,64436.0008333333,64435.7025,NA,1460.15216204951
64440.9201041667,64441.2809530071,NA,64440.7030729167,64440.9409375,1461.03718479462
NA,64446.18109375,64446.0029166667,64445.70421875,NA,1461.15849220358
64450.9227083333,64451.1823958333,NA,64450.7060416667,NA,1461.03456053336
64455.9241145833,64456.18375,NA,64455.7071875,64455.94484375,1461.25796855622
64460.9248958333,NA,64461.0063020833,64460.7078125,64460.9453645833,1462.02017757236
64465.92609375,64466.18515625,64466.0071875,64465.7092708333,NA,1462.49318462892
64470.9277604167,64471.1872916667,NA,64470.7108854167,NA,1462.06402421238
NA,NA,NA,NA,64475.9489583333,1462.9592819384
64480.9298958333,64481.1894791667,64481.0113020833,NA,64480.9506770833,1462.39838914726
64485.9319270833,64486.19140625,64486.0133333333,NA,NA,1461.80986045089
NA,NA,64491.0144270833,NA,64490.9536979167,1461.89794305507
64495.9338020833,64496.1931770833,64496.01515625,NA,64495.954375,1462.41178805863
64500.9350520833,NA,64501.0166145833,64500.71828125,NA,1462.06090527446
64505.9359895833,64506.1952083333,NA,NA,64505.9566145833,1462.79822688043
64510.9378125,NA,NA,NA,64510.9584375,1462.08608952909
NA,64516.1978125,NA,64515.7218229167,64515.9590104167,1462.69635318998
NA,64521.1978125,64521.0197916667,64520.7220833333,NA,1463.78086049019
64525.9396875,64526.1990625,64526.0210416667,64525.7231770833,64525.9605208333,1463.73242953083
64530.94046875,64531.1996875,64531.021875,64530.7240104167,NA,1464.24023524308
64535.94265625,NA,64536.0241145833,64535.7259895833,64535.9633854167,1463.20918380685
NA,64541.2030208333,64541.0252083333,NA,64540.9644791667,1463.17072133404
NA,NA,NA,64545.72828125,64545.9654166667,1463.30382656695
64550.94453125,64551.2033854167,64551.0259375,NA,64550.9651041667,1464.79476919163
64555.9463541667,64556.2053125,NA,64555.7298958333,NA,1464.64890759548
64560.9472395833,64561.2061979167,64561.0286458333,64560.7310416667,NA,1464.93875966916
64565.94921875,64566.2080208333,64566.0303645833,NA,64565.9698958333,1464.56073594071
64570.9509375,64571.2102083333,NA,64570.7345833333,NA,1463.97956733283
64575.9516666667,64576.21078125,NA,64575.73546875,64575.9724479167,1464.63375050795
64580.9527604167,64581.1502218144,64581.0340625,64580.7364583333,64580.9733854167,1465.26855554011
NA,NA,64586.03609375,NA,64585.9751041667,1465.26731246874
64590.9564583333,64591.2153125,NA,64590.7400520833,64590.97703125,1465.33449628901
NA,NA,NA,64595.7416145833,64595.9782291667,1465.61966912532
64600.9594791667,64601.2185416667,64601.0408854167,64600.7430729167,NA,1465.31238878462
NA,NA,64606.0425,64605.7450520833,NA,1465.15258366429
64610.9626041667,64611.22140625,64611.1222866015,64610.7465625,64610.98328125,1465.43123114401
64615.9646354167,NA,NA,NA,64615.9853645833,1464.9518084749
64620.9655208333,64621.2537358339,NA,64620.7492708333,NA,1465.48853288093
64625.9675,NA,64626.0491145833,NA,NA,1464.76792752613
64630.9680729167,NA,64631.0496354167,64630.751875,64630.9891666667,1465.51441142608
NA,64636.2288020833,NA,64635.7536979167,64635.9904166667,1465.46274393374
NA,64641.2295833333,NA,64640.7546875,64640.9917708333,1465.48932418821
NA,64646.2305208333,64646.053125,64645.7557291667,64645.99265625,1466.10980101209
NA,64651.2324479167,64651.055,64650.7574479167,64650.99453125,1465.69407991141
64655.9746875,NA,64656.0563541667,64655.7585416667,64655.9956770833,1465.66285112278
64660.97546875,64661.2344791667,64661.0569791667,NA,64660.9963541667,1466.30163556162
64665.9779166667,64666.2368229167,64666.0593229167,NA,NA,1465.46565191542
64670.98,64671.23890625,NA,64670.8409859098,64671.000625,1464.99990422536
64675.981875,64676.2406770833,64676.0631770833,NA,64676.0027604167,1464.94187371398
64680.9841145833,64681.2436458333,64681.0659895833,64680.76796875,64681.0048958333,1464.07167344315
64685.9864583333,64686.2455729167,64686.0680729167,64685.77,NA,1463.93126080902
64690.9888541667,64691.2483854167,NA,64690.7721875,64691.00921875,1463.49580079517
64695.9903645833,64696.2495833333,64696.0100290609,64695.77375,NA,1463.99795525722
64700.9921354167,64701.2513541667,NA,64700.775625,64701.0128645833,1464.36735217297
NA,64706.2541145833,NA,NA,64706.0156770833,1463.58666316346
64710.99671875,64711.2563541667,64711.0785416667,NA,NA,1463.36395665924
64715.9992708333,64716.2586458333,64716.0809895833,64715.7826041667,64716.02,1463.09399207919
NA,NA,64721.0833333333,64720.785,64721.0225,1462.73118573581
64726.0033333333,64726.2629166667,64726.0852604167,NA,64726.0243229167,1463.13680372425
64731.0059895833,64731.2655208333,64731.0875520833,64730.7896354167,64731.0269791667,1462.90777595647
64736.0079166667,64736.26734375,64736.0894791667,NA,64736.0286979167,1463.26631753312
64741.009375,64741.2688020833,64741.0911979167,64740.7932291667,NA,1463.80212475729
64746.0118229167,64746.2711458333,64746.0934895833,64745.7952604167,64746.0325,1463.908098237
64751.0141145833,64751.2733333333,64751.0957291667,64750.7977604167,NA,1463.67630416596
NA,64756.2760416667,64756.0980729167,NA,64756.0375,1463.16113593557
64761.01828125,64761.2780729167,NA,NA,64761.039375,1463.00365546451
NA,64766.2806770833,64766.10296875,64765.8044791667,NA,1462.5118819002
64770.9892127498,64771.2816145833,NA,64770.8056770833,64771.0431770833,1463.476610936
NA,64776.2833333333,64776.105625,64775.8075,64776.0447395833,1463.80558413281
64781.0260416667,64781.2854166667,64781.1078645833,64780.8096354167,64781.04671875,1463.70096507563
64786.0283854167,NA,NA,64785.8118229167,NA,1463.74210285329
64791.0303125,64791.29,64791.1120833333,64790.8139583333,64791.0509375,1463.90127817076
64796.0313020833,64796.2903645833,64796.1130208333,64795.8154166667,64796.05234375,1464.99156470056
64801.033125,64801.29265625,NA,64800.81703125,NA,1465.06181837927
64806.0347395833,64806.2942708333,64806.11671875,NA,64806.0558854167,1465.19636335865
NA,64811.2961979167,64811.1191145833,NA,64811.0583854167,1464.81304386202
64816.0394270833,64816.2988020833,64816.12109375,NA,64816.0602083333,1464.39776521418
NA,64821.3004166667,64821.1228645833,64820.8247916667,64821.0621354167,1464.48623589982
64826.0427083333,64826.3021875,64826.125,64825.8265625,NA,1464.34453128688
64831.0452604167,64831.3046354167,64831.12703125,64830.8291666667,64831.0664583333,1463.81329924018
64836.0467708333,64836.3063020833,NA,64835.7793624613,64836.0677604167,1464.15912825537
64841.0485416667,NA,64841.179590038,64840.8325,64841.0696354167,1464.24842543956
NA,64846.3094270833,64846.1320833333,64845.8340625,64846.07125,1464.6827433823
64851.0513541667,64851.3103645833,64851.133125,64850.8349479167,64851.0721354167,1465.67366876862
